MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,定義副傷病ﾌﾗｸﾞ,ICD名称,ICDｺｰﾄﾞ,変更区分,有効期間,,更新日
10,0020,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の短骨,C403,0,20220401,99999999,00000000
10,0020,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨の境界部病巣,C408,0,20220401,99999999,00000000
10,0020,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨，部位不明,C409,0,20220401,99999999,00000000
10,0020,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，肋骨，胸骨及び鎖骨,C413,0,20220401,99999999,00000000
10,0020,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨の境界部病巣,C418,0,20220401,99999999,00000000
10,0020,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨，部位不明,C419,0,20220401,99999999,00000000
10,0020,1,2,骨及び骨髄の続発性悪性新生物＜腫瘍＞,C795,0,20220401,99999999,00000000
10,0040,1,1,固形物及び液状物による肺臓炎,J69$,0,20220401,99999999,00000000
10,0040,1,1,急性尿細管間質性腎炎,N10,0,20220401,99999999,00000000
10,0040,1,1,膿腎（症）,N136,0,20220401,99999999,00000000
10,0040,1,1,腎膿瘍及び腎周囲膿瘍,N151,0,20220401,99999999,00000000
10,0040,1,1,尿路感染症，部位不明,N390,0,20220401,99999999,00000000
10,0140,1,2,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M800$,0,20220401,99999999,00000000
10,0140,1,2,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M801$,0,20220401,99999999,00000000
10,0140,1,2,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M802$,0,20220401,99999999,00000000
10,0140,1,2,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M803$,0,20220401,99999999,00000000
10,0140,1,2,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M804$,0,20220401,99999999,00000000
10,0140,1,2,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M805$,0,20220401,99999999,00000000
10,0140,1,2,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M808$,0,20220401,99999999,00000000
10,0140,1,2,詳細不明の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M809$,0,20220401,99999999,00000000
10,0140,1,2,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞,M810$,0,20220401,99999999,00000000
10,0140,1,2,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞,M811$,0,20220401,99999999,00000000
10,0140,1,2,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞,M812$,0,20220401,99999999,00000000
10,0140,1,2,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞,M813$,0,20220401,99999999,00000000
10,0140,1,2,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M814$,0,20220401,99999999,00000000
10,0140,1,2,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M815$,0,20220401,99999999,00000000
10,0140,1,2,限局性骨粗しょう＜鬆＞症＜オステオポローシス＞,M816$,0,20220401,99999999,00000000
10,0140,1,2,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞,M818$,0,20220401,99999999,00000000
10,0140,1,2,骨粗しょう＜鬆＞症＜オステオポローシス＞，詳細不明,M819$,0,20220401,99999999,00000000
10,0140,1,2,多発性骨髄腫症における骨粗しょう＜鬆＞症＜オステオポローシス＞,M820$,0,20220401,99999999,00000000
10,0140,1,2,内分泌障害における骨粗しょう＜鬆＞症＜オステオポローシス＞,M821$,0,20220401,99999999,00000000
10,0140,1,2,他に分類されるその他の疾患における骨粗しょう＜鬆＞症＜オステオポローシス＞,M828$,0,20220401,99999999,00000000
10,0140,1,2,骨格フッ素（沈着）症,M851$,0,20220401,99999999,00000000
10,0180,1,2,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M800$,0,20220401,99999999,00000000
10,0180,1,2,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M801$,0,20220401,99999999,00000000
10,0180,1,2,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M802$,0,20220401,99999999,00000000
10,0180,1,2,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M803$,0,20220401,99999999,00000000
10,0180,1,2,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M804$,0,20220401,99999999,00000000
10,0180,1,2,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M805$,0,20220401,99999999,00000000
10,0180,1,2,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M808$,0,20220401,99999999,00000000
10,0180,1,2,詳細不明の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M809$,0,20220401,99999999,00000000
10,0180,1,2,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞,M810$,0,20220401,99999999,00000000
10,0180,1,2,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞,M811$,0,20220401,99999999,00000000
10,0180,1,2,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞,M812$,0,20220401,99999999,00000000
10,0180,1,2,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞,M813$,0,20220401,99999999,00000000
10,0180,1,2,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M814$,0,20220401,99999999,00000000
10,0180,1,2,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M815$,0,20220401,99999999,00000000
10,0180,1,2,限局性骨粗しょう＜鬆＞症＜オステオポローシス＞,M816$,0,20220401,99999999,00000000
10,0180,1,2,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞,M818$,0,20220401,99999999,00000000
10,0180,1,2,骨粗しょう＜鬆＞症＜オステオポローシス＞，詳細不明,M819$,0,20220401,99999999,00000000
10,0180,1,2,多発性骨髄腫症における骨粗しょう＜鬆＞症＜オステオポローシス＞,M820$,0,20220401,99999999,00000000
10,0180,1,2,内分泌障害における骨粗しょう＜鬆＞症＜オステオポローシス＞,M821$,0,20220401,99999999,00000000
10,0180,1,2,他に分類されるその他の疾患における骨粗しょう＜鬆＞症＜オステオポローシス＞,M828$,0,20220401,99999999,00000000
10,0180,1,2,骨格フッ素（沈着）症,M851$,0,20220401,99999999,00000000
10,0202,1,1,心不全,I50$,0,20220401,99999999,00000000
10,0250,1,2,酵素欠損による先天性副腎性器障害,E250,0,20220401,99999999,00000000
10,0250,1,2,原発性副腎皮質機能不全（症）,E271,0,20220401,99999999,00000000
10,0250,1,2,アジソン＜Ａｄｄｉｓｏｎ＞クリーゼ＜発症＞,E272,0,20220401,99999999,00000000
10,0250,1,2,薬物誘発性副腎皮質機能不全（症）,E273,0,20220401,99999999,00000000
10,0250,1,2,その他及び詳細不明の副腎皮質機能不全（症）,E274,0,20220401,99999999,00000000
10,0250,1,2,糖原病,E740,0,20220401,99999999,00000000
10,0250,1,2,リポタンパク＜蛋白＞代謝障害及びその他の脂血症,E78$,0,20220401,99999999,00000000
10,0250,1,2,炎症性関節炎及び痛風結節性疾患の徴候を伴わない高尿酸血症,E790,0,20220401,99999999,00000000
10,0250,1,2,ポルフィリン及びビリルビン代謝障害,E80$,0,20220401,99999999,00000000
10,0250,1,2,銅代謝障害,E830,0,20220401,99999999,00000000
10,0250,1,2,鉄代謝障害,E831,0,20220401,99999999,00000000
10,0250,1,2,亜鉛代謝障害,E832,0,20220401,99999999,00000000
10,0250,1,2,リン代謝障害及びホスファターゼ障害,E833,0,20220401,99999999,00000000
10,0250,1,2,マグネシウム代謝障害,E834,0,20220401,99999999,00000000
10,0250,1,2,その他のミネラル＜鉱質＞代謝障害,E838,0,20220401,99999999,00000000
10,0250,1,2,ミネラル＜鉱質＞代謝障害，詳細不明,E839,0,20220401,99999999,00000000
10,0250,1,2,治療後副腎皮質（・髄質）機能低下症,E896,0,20220401,99999999,00000000
10,0330,1,1,急性尿細管間質性腎炎,N10,0,20220401,99999999,00000000
10,0330,1,1,膿腎（症）,N136,0,20220401,99999999,00000000
10,0330,1,1,腎膿瘍及び腎周囲膿瘍,N151,0,20220401,99999999,00000000
10,0330,1,1,尿路感染症，部位不明,N390,0,20220401,99999999,00000000
10,0335,1,2,てんかん,G40$,0,20220401,99999999,00000000
10,0335,1,2,てんかん重積（状態）,G41$,0,20220401,99999999,00000000
10,0335,1,2,胸水，他に分類されないもの,J90,0,20220401,99999999,00000000
10,0335,1,2,他に分類される病態における胸水,J91,0,20220401,99999999,00000000
10,0335,1,2,胸膜斑＜プラーク＞,J92$,0,20220401,99999999,00000000
10,0335,1,2,線維胸,J941,0,20220401,99999999,00000000
10,0335,1,2,その他の明示された胸膜病態,J948,0,20220401,99999999,00000000
10,0335,1,2,胸膜病態，詳細不明,J949,0,20220401,99999999,00000000
10,0335,1,2,急性尿細管間質性腎炎,N10,0,20220401,99999999,00000000
10,0335,1,2,膿腎（症）,N136,0,20220401,99999999,00000000
10,0335,1,2,腎膿瘍及び腎周囲膿瘍,N151,0,20220401,99999999,00000000
10,0335,1,2,尿路感染症，部位不明,N390,0,20220401,99999999,00000000
11,001x,1,3,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，肩甲骨及び上肢の長骨,C400,0,20220401,99999999,00000000
11,001x,1,3,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，上肢の短骨,C401,0,20220401,99999999,00000000
11,001x,1,3,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の長骨,C402,0,20220401,99999999,00000000
11,001x,1,3,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の短骨,C403,0,20220401,99999999,00000000
11,001x,1,3,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨の境界部病巣,C408,0,20220401,99999999,00000000
11,001x,1,3,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨，部位不明,C409,0,20220401,99999999,00000000
11,001x,1,3,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，肋骨，胸骨及び鎖骨,C413,0,20220401,99999999,00000000
11,001x,1,3,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨の境界部病巣,C418,0,20220401,99999999,00000000
11,001x,1,3,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨，部位不明,C419,0,20220401,99999999,00000000
11,001x,1,3,骨及び骨髄の続発性悪性新生物＜腫瘍＞,C795,0,20220401,99999999,00000000
11,0050,1,3,麻痺性イレウス,K560,0,20220401,99999999,00000000
11,0050,1,3,軸捻（転）,K562,0,20220401,99999999,00000000
11,0050,1,3,胆石性イレウス,K563,0,20220401,99999999,00000000
11,0050,1,3,その他の腸管かん＜嵌＞頓,K564,0,20220401,99999999,00000000
11,0050,1,3,閉塞を伴う腸癒着［索条物］,K565,0,20220401,99999999,00000000
11,0050,1,3,その他及び詳細不明の腸閉塞,K566,0,20220401,99999999,00000000
11,0050,1,3,イレウス，詳細不明,K567,0,20220401,99999999,00000000
11,0050,1,3,術後腸閉塞,K913,0,20220401,99999999,00000000
11,0060,1,2,無顆粒球症,D70,0,20220401,99999999,00000000
11,0060,1,2,白血球の遺伝性異常,D720,0,20220401,99999999,00000000
11,0060,1,2,好酸球増加症,D721,0,20220401,99999999,00000000
11,0060,1,2,その他の明示された白血球の障害,D728,0,20220401,99999999,00000000
11,0060,1,2,白血球の障害，詳細不明,D729,0,20220401,99999999,00000000
11,0070,1,3,失血による鉄欠乏性貧血（慢性）,D500,0,20220401,99999999,00000000
11,0070,1,3,鉄欠乏性えん＜嚥＞下障害,D501,0,20220401,99999999,00000000
11,0070,1,3,その他の鉄欠乏性貧血,D508,0,20220401,99999999,00000000
11,0070,1,3,鉄欠乏性貧血，詳細不明,D509,0,20220401,99999999,00000000
11,0070,1,3,ビタミンＢ１２欠乏性貧血，内因子欠乏によるもの,D510,0,20220401,99999999,00000000
11,0070,1,3,ビタミンＢ１２欠乏性貧血，タンパク＜蛋白＞尿を伴う選択的ビタミンＢ１２吸収不良によるもの,D511,0,20220401,99999999,00000000
11,0070,1,3,トランスコバラミン２欠乏症,D512,0,20220401,99999999,00000000
11,0070,1,3,その他の食事性ビタミンＢ１２欠乏性貧血,D513,0,20220401,99999999,00000000
11,0070,1,3,その他のビタミンＢ１２欠乏性貧血,D518,0,20220401,99999999,00000000
11,0070,1,3,ビタミンＢ１２欠乏性貧血，詳細不明,D519,0,20220401,99999999,00000000
11,0070,1,3,食事性葉酸欠乏性貧血,D520,0,20220401,99999999,00000000
11,0070,1,3,薬物誘発性葉酸欠乏性貧血,D521,0,20220401,99999999,00000000
11,0070,1,3,その他の葉酸欠乏性貧血,D528,0,20220401,99999999,00000000
11,0070,1,3,葉酸欠乏性貧血，詳細不明,D529,0,20220401,99999999,00000000
11,0070,1,3,タンパク＜蛋白＞欠乏性貧血,D530,0,20220401,99999999,00000000
11,0070,1,3,その他の巨赤芽球性貧血，他に分類されないもの,D531,0,20220401,99999999,00000000
11,0070,1,3,壊血病性貧血,D532,0,20220401,99999999,00000000
11,0070,1,3,その他の明示された栄養性貧血,D538,0,20220401,99999999,00000000
11,0070,1,3,栄養性貧血，詳細不明,D539,0,20220401,99999999,00000000
11,0070,1,3,グルコース－６－リン＜燐＞酸脱水素酵素［Ｇ６ＰＤ］欠損による貧血,D550,0,20220401,99999999,00000000
11,0070,1,3,その他のグルタチオン代謝障害による貧血,D551,0,20220401,99999999,00000000
11,0070,1,3,解糖系酵素障害による貧血,D552,0,20220401,99999999,00000000
11,0070,1,3,酵素障害による貧血，詳細不明,D559,0,20220401,99999999,00000000
11,0070,1,3,アルファサラセミア＜地中海貧血＞,D560,0,20220401,99999999,00000000
11,0070,1,3,ベータサラセミア＜地中海貧血＞,D561,0,20220401,99999999,00000000
11,0070,1,3,デルタ・ベータサラセミア＜地中海貧血＞,D562,0,20220401,99999999,00000000
11,0070,1,3,サラセミア＜地中海貧血＞保因者,D563,0,20220401,99999999,00000000
11,0070,1,3,遺伝性高胎児ヘモグロビン＜血色素＞症［ＨＰＦＨ］,D564,0,20220401,99999999,00000000
11,0070,1,3,サラセミア＜地中海貧血＞，詳細不明,D569,0,20220401,99999999,00000000
11,0070,1,3,鎌状赤血球貧血，クリーゼを伴うもの,D570,0,20220401,99999999,00000000
11,0070,1,3,鎌状赤血球貧血，クリーゼを伴わないもの,D571,0,20220401,99999999,00000000
11,0070,1,3,重複ヘテロ複合型鎌状化障害,D572,0,20220401,99999999,00000000
11,0070,1,3,鎌状赤血球保因者,D573,0,20220401,99999999,00000000
11,0070,1,3,遺伝性球状赤血球症,D580,0,20220401,99999999,00000000
11,0070,1,3,遺伝性楕円赤血球症,D581,0,20220401,99999999,00000000
11,0070,1,3,その他の異常ヘモグロビン＜血色素＞症,D582,0,20220401,99999999,00000000
11,0070,1,3,その他の明示された遺伝性溶血性貧血,D588,0,20220401,99999999,00000000
11,0070,1,3,遺伝性溶血性貧血，詳細不明,D589,0,20220401,99999999,00000000
11,0070,1,3,薬物誘発性自己免疫性溶血性貧血,D590,0,20220401,99999999,00000000
11,0070,1,3,その他の自己免疫性溶血性貧血,D591,0,20220401,99999999,00000000
11,0070,1,3,薬物誘発性非自己免疫性溶血性貧血,D592,0,20220401,99999999,00000000
11,0070,1,3,溶血性尿毒症症候群,D593,0,20220401,99999999,00000000
11,0070,1,3,その他の非自己免疫性溶血性貧血,D594,0,20220401,99999999,00000000
11,0070,1,3,発作性夜間ヘモグロビン＜血色素＞尿症［マルキアファーヴァ・ミケリ＜Ｍａｒｃｈｉａｆａｖａ－Ｍｉｃｈｅｌｉ＞症候群］,D595,0,20220401,99999999,00000000
11,0070,1,3,その他の外因による溶血性ヘモグロビン＜血色素＞尿症,D596,0,20220401,99999999,00000000
11,0070,1,3,後天性溶血性貧血，詳細不明,D599,0,20220401,99999999,00000000
11,0070,1,3,急性出血後貧血,D62,0,20220401,99999999,00000000
11,0070,1,3,遺伝性鉄芽球性貧血,D640,0,20220401,99999999,00000000
11,0070,1,3,続発性鉄芽球性貧血，疾病によるもの,D641,0,20220401,99999999,00000000
11,0070,1,3,続発性鉄芽球性貧血，薬物及び毒素によるもの,D642,0,20220401,99999999,00000000
11,0070,1,3,その他の鉄芽球性貧血,D643,0,20220401,99999999,00000000
11,0070,1,3,先天性赤血球生成障害性貧血,D644,0,20220401,99999999,00000000
11,0070,1,3,その他の明示された貧血,D648,0,20220401,99999999,00000000
11,0070,1,3,貧血，詳細不明,D649,0,20220401,99999999,00000000
11,0070,1,3,麻痺性イレウス,K560,0,20220401,99999999,00000000
11,0070,1,3,軸捻（転）,K562,0,20220401,99999999,00000000
11,0070,1,3,胆石性イレウス,K563,0,20220401,99999999,00000000
11,0070,1,3,その他の腸管かん＜嵌＞頓,K564,0,20220401,99999999,00000000
11,0070,1,3,閉塞を伴う腸癒着［索条物］,K565,0,20220401,99999999,00000000
11,0070,1,3,その他及び詳細不明の腸閉塞,K566,0,20220401,99999999,00000000
11,0070,1,3,イレウス，詳細不明,K567,0,20220401,99999999,00000000
11,0070,1,3,術後腸閉塞,K913,0,20220401,99999999,00000000
11,0070,1,3,尿管腎盂移行部閉塞を伴う水腎症,N130,0,20220401,99999999,00000000
11,0070,1,3,尿管狭窄を伴う水腎症，他に分類されないもの,N131,0,20220401,99999999,00000000
11,0070,1,3,その他及び詳細不明の水腎症,N133,0,20220401,99999999,00000000
11,0070,1,3,水尿管（症）,N134,0,20220401,99999999,00000000
11,0070,1,3,水腎症を伴わない尿管の屈曲及び狭窄,N135,0,20220401,99999999,00000000
11,0070,1,2,無顆粒球症,D70,0,20220401,99999999,00000000
11,0070,1,2,白血球の遺伝性異常,D720,0,20220401,99999999,00000000
11,0070,1,2,好酸球増加症,D721,0,20220401,99999999,00000000
11,0070,1,2,その他の明示された白血球の障害,D728,0,20220401,99999999,00000000
11,0070,1,2,白血球の障害，詳細不明,D729,0,20220401,99999999,00000000
11,0080,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，肩甲骨及び上肢の長骨,C400,0,20220401,99999999,00000000
11,0080,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，上肢の短骨,C401,0,20220401,99999999,00000000
11,0080,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の長骨,C402,0,20220401,99999999,00000000
11,0080,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の短骨,C403,0,20220401,99999999,00000000
11,0080,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨の境界部病巣,C408,0,20220401,99999999,00000000
11,0080,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨，部位不明,C409,0,20220401,99999999,00000000
11,0080,1,1,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，肋骨，胸骨及び鎖骨,C413,0,20220401,99999999,00000000
11,0080,1,1,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨の境界部病巣,C418,0,20220401,99999999,00000000
11,0080,1,1,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨，部位不明,C419,0,20220401,99999999,00000000
11,0080,1,1,骨及び骨髄の続発性悪性新生物＜腫瘍＞,C795,0,20220401,99999999,00000000
11,0100,1,1,無顆粒球症,D70,0,20220401,99999999,00000000
11,0100,1,1,白血球の遺伝性異常,D720,0,20220401,99999999,00000000
11,0100,1,1,好酸球増加症,D721,0,20220401,99999999,00000000
11,0100,1,1,その他の明示された白血球の障害,D728,0,20220401,99999999,00000000
11,0100,1,1,白血球の障害，詳細不明,D729,0,20220401,99999999,00000000
11,012x,1,3,サルモネラ敗血症,A021,0,20220401,99999999,00000000
11,012x,1,3,リステリア性敗血症,A327,0,20220401,99999999,00000000
11,012x,1,3,ウォーターハウス・フリーデリクセン＜Ｗａｔｅｒｈｏｕｓｅ－Ｆｒｉｄｅｒｉｃｈｓｅｎ＞症候群,A391,0,20220401,99999999,00000000
11,012x,1,3,慢性髄膜炎菌菌血症,A393,0,20220401,99999999,00000000
11,012x,1,3,髄膜炎菌性心疾患,A395,0,20220401,99999999,00000000
11,012x,1,3,連鎖球菌性敗血症,A40$,0,20220401,99999999,00000000
11,012x,1,3,その他の敗血症,A41$,0,20220401,99999999,00000000
11,012x,1,3,カンジダ性敗血症,B377,0,20220401,99999999,00000000
11,012x,1,3,播種性コクシジオイデス症,B387,0,20220401,99999999,00000000
11,012x,1,3,カプスラーツム播種性ヒストプラスマ症,B393,0,20220401,99999999,00000000
11,012x,1,3,播種性ブラストミセス症,B407,0,20220401,99999999,00000000
11,012x,1,3,播種性パラコクシジオイデス症,B417,0,20220401,99999999,00000000
11,012x,1,3,播種性スポロトリコーシス,B427,0,20220401,99999999,00000000
11,012x,1,3,播種性ムーコル＜ムコール＞症,B464,0,20220401,99999999,00000000
11,022x,1,3,男性生殖器の良性新生物＜腫瘍＞，前立腺,D291,0,20220401,99999999,00000000
11,022x,1,3,男性生殖器の性状不詳又は不明の新生物＜腫瘍＞，前立腺,D400,0,20220401,99999999,00000000
11,022x,1,3,前立腺肥大（症）,N40,0,20220401,99999999,00000000
11,0260,1,2,胸水，他に分類されないもの,J90,0,20220401,99999999,00000000
11,0260,1,2,他に分類される病態における胸水,J91,0,20220401,99999999,00000000
11,0260,1,2,胸膜斑＜プラーク＞,J92$,0,20220401,99999999,00000000
11,0260,1,2,線維胸,J941,0,20220401,99999999,00000000
11,0260,1,2,その他の明示された胸膜病態,J948,0,20220401,99999999,00000000
11,0260,1,2,胸膜病態，詳細不明,J949,0,20220401,99999999,00000000
11,0280,1,3,胸水，他に分類されないもの,J90,0,20220401,99999999,00000000
11,0280,1,3,他に分類される病態における胸水,J91,0,20220401,99999999,00000000
11,0280,1,3,胸膜斑＜プラーク＞,J92$,0,20220401,99999999,00000000
11,0280,1,3,線維胸,J941,0,20220401,99999999,00000000
11,0280,1,3,その他の明示された胸膜病態,J948,0,20220401,99999999,00000000
11,0280,1,3,胸膜病態，詳細不明,J949,0,20220401,99999999,00000000
11,0320,1,3,急性尿細管間質性腎炎,N10,0,20220401,99999999,00000000
11,0320,1,3,膿腎（症）,N136,0,20220401,99999999,00000000
11,0320,1,3,腎膿瘍及び腎周囲膿瘍,N151,0,20220401,99999999,00000000
11,0320,1,3,尿路感染症，部位不明,N390,0,20220401,99999999,00000000
12,0010,1,3,麻痺性イレウス,K560,0,20220401,99999999,00000000
12,0010,1,3,軸捻（転）,K562,0,20220401,99999999,00000000
12,0010,1,3,胆石性イレウス,K563,0,20220401,99999999,00000000
12,0010,1,3,その他の腸管かん＜嵌＞頓,K564,0,20220401,99999999,00000000
12,0010,1,3,閉塞を伴う腸癒着［索条物］,K565,0,20220401,99999999,00000000
12,0010,1,3,その他及び詳細不明の腸閉塞,K566,0,20220401,99999999,00000000
12,0010,1,3,イレウス，詳細不明,K567,0,20220401,99999999,00000000
12,0010,1,3,術後腸閉塞,K913,0,20220401,99999999,00000000
12,0010,1,1,無顆粒球症,D70,0,20220401,99999999,00000000
12,0010,1,1,白血球の遺伝性異常,D720,0,20220401,99999999,00000000
12,0010,1,1,好酸球増加症,D721,0,20220401,99999999,00000000
12,0010,1,1,その他の明示された白血球の障害,D728,0,20220401,99999999,00000000
12,0010,1,1,白血球の障害，詳細不明,D729,0,20220401,99999999,00000000
12,002x,1,2,無顆粒球症,D70,0,20220401,99999999,00000000
12,002x,1,2,白血球の遺伝性異常,D720,0,20220401,99999999,00000000
12,002x,1,2,好酸球増加症,D721,0,20220401,99999999,00000000
12,002x,1,2,その他の明示された白血球の障害,D728,0,20220401,99999999,00000000
12,002x,1,2,白血球の障害，詳細不明,D729,0,20220401,99999999,00000000
12,0110,1,3,腸，腹膜及び腸間膜リンパ節の結核,A183,0,20220401,99999999,00000000
12,0110,1,3,穿孔及び膿瘍を伴う小腸の憩室性疾患,K570,0,20220401,99999999,00000000
12,0110,1,3,穿孔及び膿瘍を伴う大腸の憩室性疾患,K572,0,20220401,99999999,00000000
12,0110,1,3,穿孔及び膿瘍を伴う小腸及び大腸両者の憩室性疾患,K574,0,20220401,99999999,00000000
12,0110,1,3,腸の憩室性疾患，部位不明，穿孔及び膿瘍を伴うもの,K578,0,20220401,99999999,00000000
12,0110,1,3,腸膿瘍,K630,0,20220401,99999999,00000000
12,0110,1,3,腸穿孔（非外傷性）,K631,0,20220401,99999999,00000000
12,0110,1,3,腸瘻（孔）,K632,0,20220401,99999999,00000000
12,0110,1,3,腹膜炎,K65$,0,20220401,99999999,00000000
12,0110,1,3,他に分類される感染症における腹膜の障害,K67$,0,20220401,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，腎合併症を伴うもの,E112,0,20220401,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，眼合併症を伴うもの,E113,0,20220401,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，神経（学的）合併症を伴うもの,E114,0,20220401,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，末梢循環合併症を伴うもの,E115,0,20220401,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，その他の明示された合併症を伴うもの,E116,0,20220401,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，多発合併症を伴うもの,E117,0,20220401,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，詳細不明の合併症を伴うもの,E118,0,20220401,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，合併症を伴わないもの,E119,0,20220401,99999999,00000000
12,0150,1,2,多胎妊娠,O30$,0,20220401,99999999,00000000
12,0150,1,2,妊娠満３７週未満の偽陣痛,O470,0,20220401,99999999,00000000
12,0150,1,2,妊娠満３７週以後の偽陣痛,O471,0,20220401,99999999,00000000
12,0150,1,2,偽陣痛，詳細不明,O479,0,20220401,99999999,00000000
12,0150,1,2,切迫早産及び早産,O60$,0,20220401,99999999,00000000
12,0182,1,3,多胎妊娠,O30$,0,20220401,99999999,00000000
12,0182,1,3,妊娠満３７週未満の偽陣痛,O470,0,20220401,99999999,00000000
12,0182,1,3,妊娠満３７週以後の偽陣痛,O471,0,20220401,99999999,00000000
12,0182,1,3,偽陣痛，詳細不明,O479,0,20220401,99999999,00000000
12,0182,1,3,切迫早産及び早産,O60$,0,20220401,99999999,00000000
12,0230,1,3,卵巣の良性新生物＜腫瘍＞,D27,0,20220401,99999999,00000000
12,0230,1,3,女性生殖器の性状不詳又は不明の新生物＜腫瘍＞，卵巣,D391,0,20220401,99999999,00000000
