MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,定義副傷病ﾌﾗｸﾞ,ICD名称,ICDｺｰﾄﾞ,変更区分,有効期間,,更新日
07,034x,1,2,その他の明示された尿失禁,N394,0,20240601,99999999,00000000
07,034x,1,2,処置後尿道狭窄,N991,0,20240601,99999999,00000000
07,034x,1,2,先天性膀胱尿管腎逆流,Q627,0,20240601,99999999,00000000
07,0341,1,2,心不全,I50$,0,20240601,99999999,00000000
07,0343,1,2,心不全,I50$,0,20240601,99999999,00000000
07,0470,1,2,百日咳菌による百日咳,A370,0,20240601,99999999,00000000
07,0470,1,2,その他のボルデテラ属菌種による百日咳,A378,0,20240601,99999999,00000000
07,0470,1,2,百日咳，詳細不明,A379,0,20240601,99999999,00000000
07,0470,1,2,レジオネラ症＜在郷軍人病＞,A481,0,20240601,99999999,00000000
07,0470,1,2,水痘肺炎,B012,0,20240601,99999999,00000000
07,0470,1,2,麻疹，肺炎を合併するもの,B052,0,20240601,99999999,00000000
07,0470,1,2,肺カンジダ症,B371,0,20240601,99999999,00000000
07,0470,1,2,ニューモシスチス症,B59,0,20240601,99999999,00000000
07,0470,1,2,心不全,I50$,0,20240601,99999999,00000000
07,0470,1,2,肺炎連鎖球菌による肺炎,J13,0,20240601,99999999,00000000
07,0470,1,2,インフルエンザ菌による肺炎,J14,0,20240601,99999999,00000000
07,0470,1,2,細菌性肺炎，他に分類されないもの,J15$,0,20240601,99999999,00000000
07,0470,1,2,その他の感染病原体による肺炎，他に分類されないもの,J16$,0,20240601,99999999,00000000
07,0470,1,2,他に分類される疾患における肺炎,J17$,0,20240601,99999999,00000000
07,0470,1,2,肺炎，病原体不詳,J18$,0,20240601,99999999,00000000
07,0560,1,1,ノカルジア症,A43$,0,20240601,99999999,00000000
07,0560,1,1,バルトネラ症,A44$,0,20240601,99999999,00000000
07,0560,1,1,皮膚糸状菌症,B35$,0,20240601,99999999,00000000
07,0560,1,1,その他の表在性真菌症,B36$,0,20240601,99999999,00000000
07,0560,1,1,カンジダ性口内炎,B370,0,20240601,99999999,00000000
07,0560,1,1,皮膚及び爪のカンジダ症,B372,0,20240601,99999999,00000000
07,0560,1,1,外陰及び腟のカンジダ症,B373,0,20240601,99999999,00000000
07,0560,1,1,その他の部位の尿路性器のカンジダ症,B374,0,20240601,99999999,00000000
07,0560,1,1,その他の部位のカンジダ症,B378,0,20240601,99999999,00000000
07,0560,1,1,カンジダ症，詳細不明,B379,0,20240601,99999999,00000000
07,0560,1,1,急性肺コクシジオイデス症,B380,0,20240601,99999999,00000000
07,0560,1,1,慢性肺コクシジオイデス症,B381,0,20240601,99999999,00000000
07,0560,1,1,肺コクシジオイデス症，詳細不明,B382,0,20240601,99999999,00000000
07,0560,1,1,皮膚コクシジオイデス症,B383,0,20240601,99999999,00000000
07,0560,1,1,その他の型のコクシジオイデス症,B388,0,20240601,99999999,00000000
07,0560,1,1,コクシジオイデス症，詳細不明,B389,0,20240601,99999999,00000000
07,0560,1,1,カプスラーツム急性肺ヒストプラスマ症,B390,0,20240601,99999999,00000000
07,0560,1,1,カプスラーツム慢性肺ヒストプラスマ症,B391,0,20240601,99999999,00000000
07,0560,1,1,カプスラーツム肺ヒストプラスマ症，詳細不明,B392,0,20240601,99999999,00000000
07,0560,1,1,カプスラーツムヒストプラスマ症，詳細不明,B394,0,20240601,99999999,00000000
07,0560,1,1,ズボアジヒストプラスマ症,B395,0,20240601,99999999,00000000
07,0560,1,1,ヒストプラスマ症，詳細不明,B399,0,20240601,99999999,00000000
07,0560,1,1,急性肺ブラストミセス症,B400,0,20240601,99999999,00000000
07,0560,1,1,慢性肺ブラストミセス症,B401,0,20240601,99999999,00000000
07,0560,1,1,肺ブラストミセス症，詳細不明,B402,0,20240601,99999999,00000000
07,0560,1,1,皮膚ブラストミセス症,B403,0,20240601,99999999,00000000
07,0560,1,1,その他の型のブラストミセス症,B408,0,20240601,99999999,00000000
07,0560,1,1,ブラストミセス症，詳細不明,B409,0,20240601,99999999,00000000
07,0560,1,1,肺パラコクシジオイデス症,B410,0,20240601,99999999,00000000
07,0560,1,1,その他の型のパラコクシジオイデス症,B418,0,20240601,99999999,00000000
07,0560,1,1,パラコクシジオイデス症，詳細不明,B419,0,20240601,99999999,00000000
07,0560,1,1,肺スポロトリコーシス,B420,0,20240601,99999999,00000000
07,0560,1,1,リンパ管皮膚型スポロトリコーシス,B421,0,20240601,99999999,00000000
07,0560,1,1,その他の型のスポロトリコーシス,B428,0,20240601,99999999,00000000
07,0560,1,1,スポロトリコーシス，詳細不明,B429,0,20240601,99999999,00000000
07,0560,1,1,皮膚クロモミコーシス,B430,0,20240601,99999999,00000000
07,0560,1,1,皮下フェオミコーシス性膿瘍及びのう＜嚢＞胞,B432,0,20240601,99999999,00000000
07,0560,1,1,その他の型のクロモミコーシス,B438,0,20240601,99999999,00000000
07,0560,1,1,クロモミコーシス，詳細不明,B439,0,20240601,99999999,00000000
07,0560,1,1,播種性アスペルギルス症,B447,0,20240601,99999999,00000000
07,0560,1,1,その他の型のアスペルギルス症,B448,0,20240601,99999999,00000000
07,0560,1,1,アスペルギルス症，詳細不明,B449,0,20240601,99999999,00000000
07,0560,1,1,脳クリプトコックス症,B451,0,20240601,99999999,00000000
07,0560,1,1,皮膚クリプトコックス症,B452,0,20240601,99999999,00000000
07,0560,1,1,骨クリプトコックス症,B453,0,20240601,99999999,00000000
07,0560,1,1,播種性クリプトコックス症,B457,0,20240601,99999999,00000000
07,0560,1,1,その他の型のクリプトコックス症,B458,0,20240601,99999999,00000000
07,0560,1,1,クリプトコックス症，詳細不明,B459,0,20240601,99999999,00000000
07,0560,1,1,肺ムーコル＜ムコール＞症,B460,0,20240601,99999999,00000000
07,0560,1,1,鼻脳ムーコル＜ムコール＞症,B461,0,20240601,99999999,00000000
07,0560,1,1,胃腸ムーコル＜ムコール＞症,B462,0,20240601,99999999,00000000
07,0560,1,1,皮膚ムーコル＜ムコール＞症,B463,0,20240601,99999999,00000000
07,0560,1,1,ムーコル＜ムコール＞症，詳細不明,B465,0,20240601,99999999,00000000
07,0560,1,1,その他の接合菌症,B468,0,20240601,99999999,00000000
07,0560,1,1,接合菌症，詳細不明,B469,0,20240601,99999999,00000000
07,0560,1,1,菌腫,B47$,0,20240601,99999999,00000000
07,0560,1,1,その他の真菌症，他に分類されないもの,B48$,0,20240601,99999999,00000000
07,0560,1,1,詳細不明の真菌症,B49,0,20240601,99999999,00000000
07,0570,1,3,下肢の潰瘍，他に分類されないもの,L97,0,20240601,99999999,00000000
07,0570,1,3,皮膚の慢性潰瘍，他に分類されないもの,L984,0,20240601,99999999,00000000
07,0570,1,3,皮膚及び皮下組織のその他の明示された障害,L988,0,20240601,99999999,00000000
07,0570,1,3,糖尿病性関節障害,M142,0,20240601,99999999,00000000
07,0610,1,3,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M800$,0,20240601,99999999,00000000
07,0610,1,3,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M801$,0,20240601,99999999,00000000
07,0610,1,3,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M802$,0,20240601,99999999,00000000
07,0610,1,3,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M803$,0,20240601,99999999,00000000
07,0610,1,3,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M804$,0,20240601,99999999,00000000
07,0610,1,3,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M805$,0,20240601,99999999,00000000
07,0610,1,3,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M808$,0,20240601,99999999,00000000
07,0610,1,3,詳細不明の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M809$,0,20240601,99999999,00000000
07,0610,1,3,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞,M810$,0,20240601,99999999,00000000
07,0610,1,3,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞,M811$,0,20240601,99999999,00000000
07,0610,1,3,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞,M812$,0,20240601,99999999,00000000
07,0610,1,3,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞,M813$,0,20240601,99999999,00000000
07,0610,1,3,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M814$,0,20240601,99999999,00000000
07,0610,1,3,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M815$,0,20240601,99999999,00000000
07,0610,1,3,限局性骨粗しょう＜鬆＞症＜オステオポローシス＞,M816$,0,20240601,99999999,00000000
07,0610,1,3,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞,M818$,0,20240601,99999999,00000000
07,0610,1,3,骨粗しょう＜鬆＞症＜オステオポローシス＞，詳細不明,M819$,0,20240601,99999999,00000000
07,0610,1,3,多発性骨髄腫症における骨粗しょう＜鬆＞症＜オステオポローシス＞,M820$,0,20240601,99999999,00000000
07,0610,1,3,内分泌障害における骨粗しょう＜鬆＞症＜オステオポローシス＞,M821$,0,20240601,99999999,00000000
07,0610,1,3,他に分類されるその他の疾患における骨粗しょう＜鬆＞症＜オステオポローシス＞,M828$,0,20240601,99999999,00000000
07,0610,1,3,骨格フッ素（沈着）症,M851$,0,20240601,99999999,00000000
08,0005,1,2,気管の悪性新生物＜腫瘍＞,C33,0,20240601,99999999,00000000
08,0005,1,2,気管支及び肺の悪性新生物＜腫瘍＞,C34$,0,20240601,99999999,00000000
08,0005,1,2,肺の続発性悪性新生物＜腫瘍＞,C780,0,20240601,99999999,00000000
08,0005,1,2,中耳及び呼吸器系の上皮内癌，気管,D021,0,20240601,99999999,00000000
08,0005,1,2,中耳及び呼吸器系の上皮内癌，気管支及び肺,D022,0,20240601,99999999,00000000
08,0005,1,2,中耳及び呼吸器系の上皮内癌，呼吸器系，部位不明,D024,0,20240601,99999999,00000000
08,0080,1,1,アトピー性皮膚炎,L20$,0,20240601,99999999,00000000
08,0080,1,1,脂漏性皮膚炎,L21$,0,20240601,99999999,00000000
08,0080,1,1,アレルギー性接触皮膚炎,L23$,0,20240601,99999999,00000000
08,0080,1,1,刺激性接触皮膚炎,L24$,0,20240601,99999999,00000000
08,0080,1,1,詳細不明の接触皮膚炎,L25$,0,20240601,99999999,00000000
08,0080,1,1,その他の皮膚炎,L30$,0,20240601,99999999,00000000
08,0100,1,1,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M800$,0,20240601,99999999,00000000
08,0100,1,1,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M801$,0,20240601,99999999,00000000
08,0100,1,1,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M802$,0,20240601,99999999,00000000
08,0100,1,1,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M803$,0,20240601,99999999,00000000
08,0100,1,1,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M804$,0,20240601,99999999,00000000
08,0100,1,1,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M805$,0,20240601,99999999,00000000
08,0100,1,1,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M808$,0,20240601,99999999,00000000
08,0100,1,1,詳細不明の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M809$,0,20240601,99999999,00000000
08,0100,1,1,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞,M810$,0,20240601,99999999,00000000
08,0100,1,1,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞,M811$,0,20240601,99999999,00000000
08,0100,1,1,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞,M812$,0,20240601,99999999,00000000
08,0100,1,1,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞,M813$,0,20240601,99999999,00000000
08,0100,1,1,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M814$,0,20240601,99999999,00000000
08,0100,1,1,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M815$,0,20240601,99999999,00000000
08,0100,1,1,限局性骨粗しょう＜鬆＞症＜オステオポローシス＞,M816$,0,20240601,99999999,00000000
08,0100,1,1,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞,M818$,0,20240601,99999999,00000000
08,0100,1,1,骨粗しょう＜鬆＞症＜オステオポローシス＞，詳細不明,M819$,0,20240601,99999999,00000000
08,0100,1,1,多発性骨髄腫症における骨粗しょう＜鬆＞症＜オステオポローシス＞,M820$,0,20240601,99999999,00000000
08,0100,1,1,内分泌障害における骨粗しょう＜鬆＞症＜オステオポローシス＞,M821$,0,20240601,99999999,00000000
08,0100,1,1,他に分類されるその他の疾患における骨粗しょう＜鬆＞症＜オステオポローシス＞,M828$,0,20240601,99999999,00000000
08,0100,1,1,骨格フッ素（沈着）症,M851$,0,20240601,99999999,00000000
09,0010,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，肩甲骨及び上肢の長骨,C400,0,20240601,99999999,00000000
09,0010,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，上肢の短骨,C401,0,20240601,99999999,00000000
09,0010,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の長骨,C402,0,20240601,99999999,00000000
09,0010,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の短骨,C403,0,20240601,99999999,00000000
09,0010,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨の境界部病巣,C408,0,20240601,99999999,00000000
09,0010,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨，部位不明,C409,0,20240601,99999999,00000000
09,0010,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，肋骨，胸骨及び鎖骨,C413,0,20240601,99999999,00000000
09,0010,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨の境界部病巣,C418,0,20240601,99999999,00000000
09,0010,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨，部位不明,C419,0,20240601,99999999,00000000
09,0010,1,2,骨及び骨髄の続発性悪性新生物＜腫瘍＞,C795,0,20240601,99999999,00000000
10,0020,1,3,三叉神経障害,G50$,0,20240601,99999999,00000000
10,0020,1,3,その他の脳神経障害,G52$,0,20240601,99999999,00000000
10,0020,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，肩甲骨及び上肢の長骨,C400,0,20240601,99999999,00000000
10,0020,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，上肢の短骨,C401,0,20240601,99999999,00000000
10,0020,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の長骨,C402,0,20240601,99999999,00000000
10,0020,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の短骨,C403,0,20240601,99999999,00000000
10,0020,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨の境界部病巣,C408,0,20240601,99999999,00000000
10,0020,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨，部位不明,C409,0,20240601,99999999,00000000
10,0020,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，肋骨，胸骨及び鎖骨,C413,0,20240601,99999999,00000000
10,0020,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨の境界部病巣,C418,0,20240601,99999999,00000000
10,0020,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨，部位不明,C419,0,20240601,99999999,00000000
10,0020,1,2,骨及び骨髄の続発性悪性新生物＜腫瘍＞,C795,0,20240601,99999999,00000000
10,0040,1,1,固形物及び液状物による肺臓炎,J69$,0,20240601,99999999,00000000
10,0040,1,1,急性尿細管間質性腎炎,N10,0,20240601,99999999,00000000
10,0040,1,1,膿腎（症）,N136,0,20240601,99999999,00000000
10,0040,1,1,腎膿瘍及び腎周囲膿瘍,N151,0,20240601,99999999,00000000
10,0040,1,1,尿路感染症，部位不明,N390,0,20240601,99999999,00000000
10,0140,1,2,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M800$,0,20240601,99999999,00000000
10,0140,1,2,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M801$,0,20240601,99999999,00000000
10,0140,1,2,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M802$,0,20240601,99999999,00000000
10,0140,1,2,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M803$,0,20240601,99999999,00000000
10,0140,1,2,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M804$,0,20240601,99999999,00000000
10,0140,1,2,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M805$,0,20240601,99999999,00000000
10,0140,1,2,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M808$,0,20240601,99999999,00000000
10,0140,1,2,詳細不明の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M809$,0,20240601,99999999,00000000
10,0140,1,2,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞,M810$,0,20240601,99999999,00000000
10,0140,1,2,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞,M811$,0,20240601,99999999,00000000
10,0140,1,2,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞,M812$,0,20240601,99999999,00000000
10,0140,1,2,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞,M813$,0,20240601,99999999,00000000
10,0140,1,2,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M814$,0,20240601,99999999,00000000
10,0140,1,2,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M815$,0,20240601,99999999,00000000
10,0140,1,2,限局性骨粗しょう＜鬆＞症＜オステオポローシス＞,M816$,0,20240601,99999999,00000000
10,0140,1,2,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞,M818$,0,20240601,99999999,00000000
10,0140,1,2,骨粗しょう＜鬆＞症＜オステオポローシス＞，詳細不明,M819$,0,20240601,99999999,00000000
10,0140,1,2,多発性骨髄腫症における骨粗しょう＜鬆＞症＜オステオポローシス＞,M820$,0,20240601,99999999,00000000
10,0140,1,2,内分泌障害における骨粗しょう＜鬆＞症＜オステオポローシス＞,M821$,0,20240601,99999999,00000000
10,0140,1,2,他に分類されるその他の疾患における骨粗しょう＜鬆＞症＜オステオポローシス＞,M828$,0,20240601,99999999,00000000
10,0140,1,2,骨格フッ素（沈着）症,M851$,0,20240601,99999999,00000000
10,0160,1,1,心不全,I50$,0,20240601,99999999,00000000
10,0180,1,2,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M800$,0,20240601,99999999,00000000
10,0180,1,2,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M801$,0,20240601,99999999,00000000
10,0180,1,2,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M802$,0,20240601,99999999,00000000
10,0180,1,2,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M803$,0,20240601,99999999,00000000
10,0180,1,2,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M804$,0,20240601,99999999,00000000
10,0180,1,2,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M805$,0,20240601,99999999,00000000
10,0180,1,2,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M808$,0,20240601,99999999,00000000
10,0180,1,2,詳細不明の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,M809$,0,20240601,99999999,00000000
10,0180,1,2,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞,M810$,0,20240601,99999999,00000000
10,0180,1,2,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞,M811$,0,20240601,99999999,00000000
10,0180,1,2,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞,M812$,0,20240601,99999999,00000000
10,0180,1,2,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞,M813$,0,20240601,99999999,00000000
10,0180,1,2,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M814$,0,20240601,99999999,00000000
10,0180,1,2,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞,M815$,0,20240601,99999999,00000000
10,0180,1,2,限局性骨粗しょう＜鬆＞症＜オステオポローシス＞,M816$,0,20240601,99999999,00000000
10,0180,1,2,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞,M818$,0,20240601,99999999,00000000
10,0180,1,2,骨粗しょう＜鬆＞症＜オステオポローシス＞，詳細不明,M819$,0,20240601,99999999,00000000
10,0180,1,2,多発性骨髄腫症における骨粗しょう＜鬆＞症＜オステオポローシス＞,M820$,0,20240601,99999999,00000000
10,0180,1,2,内分泌障害における骨粗しょう＜鬆＞症＜オステオポローシス＞,M821$,0,20240601,99999999,00000000
10,0180,1,2,他に分類されるその他の疾患における骨粗しょう＜鬆＞症＜オステオポローシス＞,M828$,0,20240601,99999999,00000000
10,0180,1,2,骨格フッ素（沈着）症,M851$,0,20240601,99999999,00000000
10,0202,1,1,心不全,I50$,0,20240601,99999999,00000000
10,0250,1,2,酵素欠損による先天性副腎性器障害,E250,0,20240601,99999999,00000000
10,0250,1,2,原発性副腎皮質機能不全（症）,E271,0,20240601,99999999,00000000
10,0250,1,2,アジソン＜Ａｄｄｉｓｏｎ＞クリーゼ＜発症＞,E272,0,20240601,99999999,00000000
10,0250,1,2,薬物誘発性副腎皮質機能不全（症）,E273,0,20240601,99999999,00000000
10,0250,1,2,その他及び詳細不明の副腎皮質機能不全（症）,E274,0,20240601,99999999,00000000
10,0250,1,2,糖原病,E740,0,20240601,99999999,00000000
10,0250,1,2,リポタンパク＜蛋白＞代謝障害及びその他の脂血症,E78$,0,20240601,99999999,00000000
10,0250,1,2,炎症性関節炎及び痛風結節性疾患の徴候を伴わない高尿酸血症,E790,0,20240601,99999999,00000000
10,0250,1,2,ポルフィリン及びビリルビン代謝障害,E80$,0,20240601,99999999,00000000
10,0250,1,2,銅代謝障害,E830,0,20240601,99999999,00000000
10,0250,1,2,鉄代謝障害,E831,0,20240601,99999999,00000000
10,0250,1,2,亜鉛代謝障害,E832,0,20240601,99999999,00000000
10,0250,1,2,リン代謝障害及びホスファターゼ障害,E833,0,20240601,99999999,00000000
10,0250,1,2,マグネシウム代謝障害,E834,0,20240601,99999999,00000000
10,0250,1,2,その他のミネラル＜鉱質＞代謝障害,E838,0,20240601,99999999,00000000
10,0250,1,2,ミネラル＜鉱質＞代謝障害，詳細不明,E839,0,20240601,99999999,00000000
10,0250,1,2,治療後副腎皮質（・髄質）機能低下症,E896,0,20240601,99999999,00000000
10,0260,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，腎合併症を伴うもの,E112,0,20240601,99999999,00000000
10,0260,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，眼合併症を伴うもの,E113,0,20240601,99999999,00000000
10,0260,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，神経（学的）合併症を伴うもの,E114,0,20240601,99999999,00000000
10,0260,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，末梢循環合併症を伴うもの,E115,0,20240601,99999999,00000000
10,0260,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，その他の明示された合併症を伴うもの,E116,0,20240601,99999999,00000000
10,0260,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，多発合併症を伴うもの,E117,0,20240601,99999999,00000000
10,0260,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，詳細不明の合併症を伴うもの,E118,0,20240601,99999999,00000000
10,0260,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，合併症を伴わないもの,E119,0,20240601,99999999,00000000
11,001x,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，肩甲骨及び上肢の長骨,C400,0,20240601,99999999,00000000
11,001x,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，上肢の短骨,C401,0,20240601,99999999,00000000
11,001x,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の長骨,C402,0,20240601,99999999,00000000
11,001x,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の短骨,C403,0,20240601,99999999,00000000
11,001x,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨の境界部病巣,C408,0,20240601,99999999,00000000
11,001x,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨，部位不明,C409,0,20240601,99999999,00000000
11,001x,1,1,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，肋骨，胸骨及び鎖骨,C413,0,20240601,99999999,00000000
11,001x,1,1,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨の境界部病巣,C418,0,20240601,99999999,00000000
11,001x,1,1,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨，部位不明,C419,0,20240601,99999999,00000000
11,001x,1,1,骨及び骨髄の続発性悪性新生物＜腫瘍＞,C795,0,20240601,99999999,00000000
11,0050,1,3,麻痺性イレウス,K560,0,20240601,99999999,00000000
11,0050,1,3,軸捻（転）,K562,0,20240601,99999999,00000000
11,0050,1,3,胆石性イレウス,K563,0,20240601,99999999,00000000
11,0050,1,3,その他の腸管かん＜嵌＞頓,K564,0,20240601,99999999,00000000
11,0050,1,3,閉塞を伴う腸癒着［索条物］,K565,0,20240601,99999999,00000000
11,0050,1,3,その他及び詳細不明の腸閉塞,K566,0,20240601,99999999,00000000
11,0050,1,3,イレウス，詳細不明,K567,0,20240601,99999999,00000000
11,0050,1,3,術後腸閉塞,K913,0,20240601,99999999,00000000
11,0060,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，肩甲骨及び上肢の長骨,C400,0,20240601,99999999,00000000
11,0060,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，上肢の短骨,C401,0,20240601,99999999,00000000
11,0060,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の長骨,C402,0,20240601,99999999,00000000
11,0060,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の短骨,C403,0,20240601,99999999,00000000
11,0060,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨の境界部病巣,C408,0,20240601,99999999,00000000
